#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
hsa04662	56	74	6	790	0.75	50	19476	0.26	DAPP1,FOXC1,FOXL1,MAP2K1,NRAS,SOS1	ENSG00000010671,ENSG00000012124,ENSG00000051382,ENSG00000072694,ENSG00000072736,ENSG00000073009,ENSG00000082701,ENSG00000095585,ENSG00000100485,ENSG00000100906,ENSG00000100968,ENSG00000102882,ENSG00000104365,ENSG00000104825,ENSG00000105221,ENSG00000105369,ENSG00000105647,ENSG00000110651,ENSG00000111679,ENSG00000117020,ENSG00000117461,ENSG00000120910,ENSG00000121879,ENSG00000126934,ENSG00000128340,ENSG00000131196,ENSG00000133703,ENSG00000134215,ENSG00000136238,ENSG00000137101,ENSG00000138814,ENSG00000141506,ENSG00000141968,ENSG00000142208,ENSG00000146232,ENSG00000160293,ENSG00000166869,ENSG00000168918,ENSG00000169750,ENSG00000171608,ENSG00000173039,ENSG00000174775,ENSG00000177455,ENSG00000177606,ENSG00000185885,ENSG00000187446,ENSG00000188386,ENSG00000198286,ENSG00000213341,ENSG00000221823	1.0846417356E0	2.18289E-2	1.27954E-1
hsa00230	128	163	10	786	1.26	118	19408	0.6	DCK,ENTPD5,FOXC1,FOXL1,PDE6D,POLD3,POLR1D,POLR2A,POLR2J3,PRPS1	ENSG00000011052,ENSG00000013503,ENSG00000014138,ENSG00000054179,ENSG00000061918,ENSG00000062822,ENSG00000065989,ENSG00000066379,ENSG00000067225,ENSG00000073417,ENSG00000076685,ENSG00000078295,ENSG00000095464,ENSG00000099817,ENSG00000100413,ENSG00000100479,ENSG00000100938,ENSG00000101868,ENSG00000101890,ENSG00000101911,ENSG00000102978,ENSG00000103024,ENSG00000103202,ENSG00000105258,ENSG00000106348,ENSG00000106628,ENSG00000106992,ENSG00000112541,ENSG00000113231,ENSG00000113356,ENSG00000113448,ENSG00000115252,ENSG00000116337,ENSG00000119125,ENSG00000121281,ENSG00000121851,ENSG00000123360,ENSG00000125458,ENSG00000125630,ENSG00000128050,ENSG00000128059,ENSG00000128655,ENSG00000132664,ENSG00000133256,ENSG00000133805,ENSG00000135318,ENSG00000137198,ENSG00000138031,ENSG00000138185,ENSG00000138363,ENSG00000138735,ENSG00000139053,ENSG00000140057,ENSG00000143156,ENSG00000143627,ENSG00000143774,ENSG00000146143,ENSG00000147669,ENSG00000148229,ENSG00000151360,ENSG00000152402,ENSG00000154027,ENSG00000155897,ENSG00000156110,ENSG00000158125,ENSG00000159899,ENSG00000160191,ENSG00000161980,ENSG00000162104,ENSG00000162433,ENSG00000163655,ENSG00000163882,ENSG00000164742,ENSG00000164978,ENSG00000165609,ENSG00000167325,ENSG00000168032,ENSG00000168495,ENSG00000170502,ENSG00000171302,ENSG00000171453,ENSG00000171848,ENSG00000172113,ENSG00000172572,ENSG00000173175,ENSG00000174233,ENSG00000175482,ENSG00000177084,ENSG00000177700,ENSG00000178035,ENSG00000178921,ENSG00000185013,ENSG00000185100,ENSG00000185527,ENSG00000186141,ENSG00000186642,ENSG00000188833,ENSG00000189283,ENSG00000196839,ENSG00000197217,ENSG00000197586,ENSG00000198056,ENSG00000198682,ENSG00000198805,ENSG00000198931,ENSG00000205268,ENSG00000205309,ENSG00000206502,ENSG00000224859,ENSG00000229937,ENSG00000233795,ENSG00000235176,ENSG00000235443,ENSG00000236808,ENSG00000236949,ENSG00000239672,ENSG00000239900,ENSG00000243678	738384.30728E-6	2.9018E-2	1.52149E-1
hsa00240	87	103	8	788	1.01	79	19447	0.4	DCK,ENTPD5,FOXC1,FOXL1,POLD3,POLR1D,POLR2A,POLR2J3	ENSG00000007001,ENSG00000011052,ENSG00000013503,ENSG00000014138,ENSG00000025708,ENSG00000047230,ENSG00000062822,ENSG00000066379,ENSG00000076685,ENSG00000084774,ENSG00000094841,ENSG00000099817,ENSG00000100413,ENSG00000100479,ENSG00000101868,ENSG00000102967,ENSG00000102978,ENSG00000103024,ENSG00000103202,ENSG00000105258,ENSG00000106628,ENSG00000113356,ENSG00000114491,ENSG00000121851,ENSG00000125458,ENSG00000125630,ENSG00000128951,ENSG00000129187,ENSG00000130717,ENSG00000132664,ENSG00000134326,ENSG00000135318,ENSG00000138185,ENSG00000143156,ENSG00000146143,ENSG00000147647,ENSG00000147669,ENSG00000147853,ENSG00000148229,ENSG00000158825,ENSG00000161980,ENSG00000162368,ENSG00000163882,ENSG00000164978,ENSG00000166548,ENSG00000167325,ENSG00000167900,ENSG00000168032,ENSG00000168495,ENSG00000171302,ENSG00000171453,ENSG00000171848,ENSG00000172113,ENSG00000175482,ENSG00000176890,ENSG00000177084,ENSG00000177700,ENSG00000183696,ENSG00000184470,ENSG00000185013,ENSG00000186141,ENSG00000188641,ENSG00000188833,ENSG00000197217,ENSG00000197586,ENSG00000198056,ENSG00000198276,ENSG00000198431,ENSG00000198805,ENSG00000205309,ENSG00000206502,ENSG00000224859,ENSG00000233795,ENSG00000235176,ENSG00000235443,ENSG00000236808,ENSG00000236949,ENSG00000239672,ENSG00000243678	915943.69486E-6	2.0629E-2	1.27954E-1
hsa00830	55	60	3	793	0.38	52	19474	0.27	DHRS3,FOXC1,FOXL1	ENSG00000003137,ENSG00000006757,ENSG00000021461,ENSG00000042445,ENSG00000072042,ENSG00000080511,ENSG00000095596,ENSG00000106258,ENSG00000108242,ENSG00000109181,ENSG00000116745,ENSG00000121207,ENSG00000128918,ENSG00000135226,ENSG00000135437,ENSG00000135697,ENSG00000138109,ENSG00000138115,ENSG00000139547,ENSG00000139988,ENSG00000140465,ENSG00000140505,ENSG00000156096,ENSG00000157326,ENSG00000160868,ENSG00000160870,ENSG00000162365,ENSG00000165092,ENSG00000165841,ENSG00000167165,ENSG00000171234,ENSG00000172955,ENSG00000185000,ENSG00000187048,ENSG00000187553,ENSG00000187758,ENSG00000196616,ENSG00000196620,ENSG00000197408,ENSG00000197838,ENSG00000197888,ENSG00000197894,ENSG00000198077,ENSG00000198099,ENSG00000213759,ENSG00000240224,ENSG00000241119,ENSG00000242366,ENSG00000242515,ENSG00000243135,ENSG00000244122,ENSG00000244474	348380.86999E-6	3.6586E-1	4.86143E-1
hsa00510	40	45	7	789	0.88	33	19493	0.17	DPAGT1,FOXC1,FOXL1,FUT8,MAN1A2,MGAT2,RFT1	ENSG00000000419,ENSG00000033011,ENSG00000071073,ENSG00000073849,ENSG00000086062,ENSG00000086848,ENSG00000088035,ENSG00000089597,ENSG00000101901,ENSG00000104723,ENSG00000112893,ENSG00000117411,ENSG00000117643,ENSG00000119523,ENSG00000120697,ENSG00000128268,ENSG00000129562,ENSG00000134910,ENSG00000136908,ENSG00000139133,ENSG00000158850,ENSG00000159063,ENSG00000161013,ENSG00000163527,ENSG00000163902,ENSG00000167889,ENSG00000175548,ENSG00000177239,ENSG00000179085,ENSG00000182858,ENSG00000196547,ENSG00000214160,ENSG00000244038	1.6564469725E0	8.29968E-4	3.22028E-2
hsa04360	109	126	7	789	0.88	102	19424	0.52	EFNB3,FOXC1,FOXL1,GNAI1,NCK2,NRAS,SEMA3A	ENSG00000001617,ENSG00000010319,ENSG00000010810,ENSG00000012171,ENSG00000065135,ENSG00000065320,ENSG00000067560,ENSG00000067900,ENSG00000070831,ENSG00000070886,ENSG00000072736,ENSG00000074527,ENSG00000077264,ENSG00000080224,ENSG00000082684,ENSG00000082701,ENSG00000090776,ENSG00000092421,ENSG00000097007,ENSG00000099204,ENSG00000099250,ENSG00000099617,ENSG00000100968,ENSG00000101349,ENSG00000102882,ENSG00000105976,ENSG00000106123,ENSG00000106683,ENSG00000107562,ENSG00000107731,ENSG00000112902,ENSG00000113763,ENSG00000114353,ENSG00000116106,ENSG00000120910,ENSG00000121966,ENSG00000125266,ENSG00000128340,ENSG00000130669,ENSG00000130827,ENSG00000131196,ENSG00000133216,ENSG00000133703,ENSG00000134318,ENSG00000135333,ENSG00000135622,ENSG00000136040,ENSG00000136238,ENSG00000137843,ENSG00000137872,ENSG00000138623,ENSG00000138814,ENSG00000138835,ENSG00000142627,ENSG00000143434,ENSG00000143590,ENSG00000145147,ENSG00000145242,ENSG00000145715,ENSG00000146904,ENSG00000148948,ENSG00000149269,ENSG00000150093,ENSG00000153993,ENSG00000154134,ENSG00000154928,ENSG00000157851,ENSG00000158092,ENSG00000162631,ENSG00000163995,ENSG00000164050,ENSG00000164885,ENSG00000165410,ENSG00000166869,ENSG00000167680,ENSG00000168758,ENSG00000169242,ENSG00000169398,ENSG00000169750,ENSG00000169855,ENSG00000170381,ENSG00000172602,ENSG00000172757,ENSG00000173156,ENSG00000173210,ENSG00000174775,ENSG00000180370,ENSG00000182511,ENSG00000182541,ENSG00000182580,ENSG00000184347,ENSG00000184349,ENSG00000187122,ENSG00000187446,ENSG00000187764,ENSG00000188386,ENSG00000196411,ENSG00000196576,ENSG00000196935,ENSG00000198910,ENSG00000221823,ENSG00000243364	524435.70878E-6	1.35927E-1	2.78877E-1
hsa00310	37	47	4	792	0.5	33	19493	0.17	EHMT1,FOXC1,FOXL1,WHSC1	ENSG00000008311,ENSG00000075239,ENSG00000083444,ENSG00000099381,ENSG00000101945,ENSG00000104885,ENSG00000105607,ENSG00000105953,ENSG00000110066,ENSG00000111275,ENSG00000113790,ENSG00000116539,ENSG00000119689,ENSG00000120437,ENSG00000127884,ENSG00000133247,ENSG00000136169,ENSG00000137124,ENSG00000138796,ENSG00000143379,ENSG00000147548,ENSG00000152952,ENSG00000157426,ENSG00000164904,ENSG00000165671,ENSG00000170364,ENSG00000179761,ENSG00000183955,ENSG00000185973,ENSG00000197444,ENSG00000206376,ENSG00000227333,ENSG00000236759	1.0930361136E0	5.55609E-2	1.77079E-1
hsa04720	58	70	6	790	0.75	52	19474	0.27	EP300,FOXC1,FOXL1,MAP2K1,NRAS,RAP1A	ENSG00000005339,ENSG00000058404,ENSG00000071242,ENSG00000072133,ENSG00000078061,ENSG00000079337,ENSG00000096433,ENSG00000101333,ENSG00000102882,ENSG00000105464,ENSG00000117676,ENSG00000120910,ENSG00000123104,ENSG00000126934,ENSG00000127314,ENSG00000128272,ENSG00000133703,ENSG00000135447,ENSG00000137841,ENSG00000138814,ENSG00000142875,ENSG00000143933,ENSG00000145349,ENSG00000149782,ENSG00000150086,ENSG00000150995,ENSG00000151067,ENSG00000152822,ENSG00000154229,ENSG00000155511,ENSG00000155897,ENSG00000156052,ENSG00000160014,ENSG00000161509,ENSG00000164742,ENSG00000165059,ENSG00000166869,ENSG00000168959,ENSG00000169885,ENSG00000172531,ENSG00000174775,ENSG00000176884,ENSG00000178372,ENSG00000182621,ENSG00000183454,ENSG00000183943,ENSG00000186298,ENSG00000187446,ENSG00000188386,ENSG00000198668,ENSG00000213639,ENSG00000221823	1.0453183267E0	2.54995E-2	1.37414E-1
hsa04916	85	101	6	790	0.75	79	19447	0.4	EP300,FOXC1,FOXL1,GNAI1,MAP2K1,NRAS	ENSG00000002745,ENSG00000004975,ENSG00000005339,ENSG00000049130,ENSG00000058404,ENSG00000060566,ENSG00000061492,ENSG00000065135,ENSG00000077498,ENSG00000078295,ENSG00000078401,ENSG00000080166,ENSG00000081059,ENSG00000082701,ENSG00000085741,ENSG00000087460,ENSG00000101333,ENSG00000102882,ENSG00000104290,ENSG00000105989,ENSG00000107175,ENSG00000107404,ENSG00000111186,ENSG00000111432,ENSG00000114251,ENSG00000114353,ENSG00000115138,ENSG00000115596,ENSG00000118260,ENSG00000121281,ENSG00000125084,ENSG00000126934,ENSG00000133703,ENSG00000134245,ENSG00000135925,ENSG00000136160,ENSG00000137841,ENSG00000138031,ENSG00000142875,ENSG00000143578,ENSG00000143816,ENSG00000143933,ENSG00000145349,ENSG00000148737,ENSG00000149782,ENSG00000154229,ENSG00000154342,ENSG00000154764,ENSG00000155760,ENSG00000155897,ENSG00000156052,ENSG00000157240,ENSG00000157404,ENSG00000157613,ENSG00000158955,ENSG00000160014,ENSG00000162104,ENSG00000162552,ENSG00000163251,ENSG00000164742,ENSG00000164930,ENSG00000165059,ENSG00000168036,ENSG00000169884,ENSG00000169885,ENSG00000173175,ENSG00000174233,ENSG00000174775,ENSG00000174804,ENSG00000177283,ENSG00000178372,ENSG00000180340,ENSG00000182621,ENSG00000183943,ENSG00000187098,ENSG00000188064,ENSG00000188763,ENSG00000198211,ENSG00000198668	625726.7668E-6	1.16139E-1	2.61988E-1
hsa05200	273	329	14	782	1.76	259	19267	1.33	EP300,FOXC1,FOXL1,ITGA6,LAMC1,MAP2K1,MTOR,MYC,NRAS,PML,RXRB,SOS1,TPR,VHL	ENSG00000002330,ENSG00000002745,ENSG00000004975,ENSG00000005339,ENSG00000005961,ENSG00000006451,ENSG00000007171,ENSG00000007968,ENSG00000015475,ENSG00000017427,ENSG00000017797,ENSG00000019991,ENSG00000023445,ENSG00000026103,ENSG00000033800,ENSG00000035664,ENSG00000039068,ENSG00000044115,ENSG00000049130,ENSG00000050555,ENSG00000050748,ENSG00000051180,ENSG00000051382,ENSG00000053747,ENSG00000056558,ENSG00000058085,ENSG00000061492,ENSG00000064012,ENSG00000067560,ENSG00000068028,ENSG00000068078,ENSG00000070193,ENSG00000070388,ENSG00000070831,ENSG00000073009,ENSG00000073756,ENSG00000074047,ENSG00000075388,ENSG00000075651,ENSG00000076242,ENSG00000076604,ENSG00000077092,ENSG00000077150,ENSG00000077782,ENSG00000078043,ENSG00000078061,ENSG00000078579,ENSG00000079102,ENSG00000080824,ENSG00000081052,ENSG00000081059,ENSG00000082512,ENSG00000082701,ENSG00000084207,ENSG00000085276,ENSG00000085741,ENSG00000087088,ENSG00000087245,ENSG00000089685,ENSG00000091128,ENSG00000091136,ENSG00000091483,ENSG00000092969,ENSG00000095002,ENSG00000096384,ENSG00000097007,ENSG00000099942,ENSG00000100311,ENSG00000100387,ENSG00000100485,ENSG00000100906,ENSG00000100985,ENSG00000101109,ENSG00000101966,ENSG00000102466,ENSG00000102678,ENSG00000102882,ENSG00000103126,ENSG00000103363,ENSG00000104290,ENSG00000104365,ENSG00000105173,ENSG00000105221,ENSG00000105550,ENSG00000105647,ENSG00000105976,ENSG00000105989,ENSG00000106571,ENSG00000106799,ENSG00000107404,ENSG00000107831,ENSG00000107882,ENSG00000108091,ENSG00000108094,ENSG00000109339,ENSG00000109906,ENSG00000110092,ENSG00000110330,ENSG00000111087,ENSG00000111186,ENSG00000111241,ENSG00000111276,ENSG00000111432,ENSG00000112033,ENSG00000112242,ENSG00000112715,ENSG00000112769,ENSG00000113318,ENSG00000113578,ENSG00000113721,ENSG00000114251,ENSG00000114279,ENSG00000114354,ENSG00000115266,ENSG00000115414,ENSG00000115596,ENSG00000116016,ENSG00000116062,ENSG00000116478,ENSG00000117020,ENSG00000117394,ENSG00000117461,ENSG00000117560,ENSG00000118972,ENSG00000119535,ENSG00000119630,ENSG00000119699,ENSG00000121879,ENSG00000122025,ENSG00000123374,ENSG00000124181,ENSG00000124762,ENSG00000125084,ENSG00000125618,ENSG00000125845,ENSG00000125952,ENSG00000126561,ENSG00000126934,ENSG00000127191,ENSG00000128340,ENSG00000128602,ENSG00000129521,ENSG00000129682,ENSG00000130702,ENSG00000131323,ENSG00000131759,ENSG00000132170,ENSG00000132906,ENSG00000133703,ENSG00000134245,ENSG00000134853,ENSG00000134954,ENSG00000134982,ENSG00000135446,ENSG00000135503,ENSG00000135679,ENSG00000135766,ENSG00000135925,ENSG00000136238,ENSG00000138293,ENSG00000138448,ENSG00000138685,ENSG00000138798,ENSG00000139618,ENSG00000140285,ENSG00000140443,ENSG00000141506,ENSG00000141510,ENSG00000141646,ENSG00000141736,ENSG00000142208,ENSG00000142273,ENSG00000142515,ENSG00000143437,ENSG00000143549,ENSG00000143816,ENSG00000144118,ENSG00000145604,ENSG00000146648,ENSG00000147883,ENSG00000147889,ENSG00000148737,ENSG00000150093,ENSG00000150907,ENSG00000154229,ENSG00000154342,ENSG00000154582,ENSG00000154764,ENSG00000155760,ENSG00000156427,ENSG00000157240,ENSG00000157404,ENSG00000157500,ENSG00000158815,ENSG00000158955,ENSG00000160271,ENSG00000161958,ENSG00000162344,ENSG00000162552,ENSG00000163235,ENSG00000163251,ENSG00000163482,ENSG00000164161,ENSG00000164305,ENSG00000164690,ENSG00000164930,ENSG00000165197,ENSG00000165731,ENSG00000166598,ENSG00000166949,ENSG00000167034,ENSG00000167657,ENSG00000168036,ENSG00000168040,ENSG00000168610,ENSG00000168646,ENSG00000169398,ENSG00000169429,ENSG00000169750,ENSG00000169884,ENSG00000171552,ENSG00000171608,ENSG00000171862,ENSG00000172037,ENSG00000172115,ENSG00000172379,ENSG00000173039,ENSG00000173207,ENSG00000173511,ENSG00000173757,ENSG00000174775,ENSG00000174804,ENSG00000175029,ENSG00000175104,ENSG00000175387,ENSG00000177283,ENSG00000177606,ENSG00000180340,ENSG00000182578,ENSG00000183230,ENSG00000185920,ENSG00000186350,ENSG00000186716,ENSG00000186895,ENSG00000187098,ENSG00000187498,ENSG00000188064,ENSG00000188763,ENSG00000196591,ENSG00000196611,ENSG00000196730,ENSG00000196878,ENSG00000197461,ENSG00000197565,ENSG00000198223,ENSG00000198400,ENSG00000213341,ENSG00000233281,ENSG00000244102	286523.59425E-6	1.85683E-1	3.24527E-1
hsa05211	60	69	8	788	1.01	52	19474	0.27	EP300,FOXC1,FOXL1,MAP2K1,NRAS,RAP1A,SOS1,VHL	ENSG00000005339,ENSG00000019991,ENSG00000051382,ENSG00000070831,ENSG00000077264,ENSG00000078061,ENSG00000091483,ENSG00000092969,ENSG00000099942,ENSG00000100311,ENSG00000100387,ENSG00000100485,ENSG00000101349,ENSG00000102882,ENSG00000103363,ENSG00000105221,ENSG00000105647,ENSG00000105976,ENSG00000107263,ENSG00000108094,ENSG00000112715,ENSG00000116016,ENSG00000117020,ENSG00000117394,ENSG00000117461,ENSG00000119630,ENSG00000119699,ENSG00000121879,ENSG00000126934,ENSG00000127314,ENSG00000129521,ENSG00000130669,ENSG00000133703,ENSG00000134954,ENSG00000135766,ENSG00000136238,ENSG00000137843,ENSG00000141506,ENSG00000142208,ENSG00000143437,ENSG00000149269,ENSG00000154582,ENSG00000154803,ENSG00000163235,ENSG00000165197,ENSG00000171608,ENSG00000172379,ENSG00000173511,ENSG00000174775,ENSG00000177606,ENSG00000179295,ENSG00000180370	1.3355352548E0	2.25769E-3	5.44498E-2
hsa05215	72	89	7	789	0.88	65	19461	0.33	EP300,FOXC1,FOXL1,MAP2K1,MTOR,NRAS,SOS1	ENSG00000002330,ENSG00000005339,ENSG00000007968,ENSG00000017427,ENSG00000027644,ENSG00000051382,ENSG00000060566,ENSG00000073009,ENSG00000077782,ENSG00000078061,ENSG00000080824,ENSG00000081059,ENSG00000082701,ENSG00000084207,ENSG00000096384,ENSG00000100311,ENSG00000100485,ENSG00000100906,ENSG00000102882,ENSG00000104365,ENSG00000105173,ENSG00000105221,ENSG00000105647,ENSG00000107175,ENSG00000110092,ENSG00000111276,ENSG00000112242,ENSG00000113721,ENSG00000117020,ENSG00000117461,ENSG00000118260,ENSG00000121879,ENSG00000123374,ENSG00000124762,ENSG00000126934,ENSG00000128272,ENSG00000129965,ENSG00000132906,ENSG00000133703,ENSG00000134853,ENSG00000135679,ENSG00000138798,ENSG00000140443,ENSG00000141506,ENSG00000141510,ENSG00000141736,ENSG00000142208,ENSG00000142515,ENSG00000143578,ENSG00000145431,ENSG00000146592,ENSG00000146648,ENSG00000148737,ENSG00000150907,ENSG00000157613,ENSG00000163235,ENSG00000166598,ENSG00000167034,ENSG00000168036,ENSG00000171608,ENSG00000171862,ENSG00000173039,ENSG00000174775,ENSG00000197461,ENSG00000213341	976924.30019E-6	2.24249E-2	1.27954E-1
hsa03018	55	66	5	791	0.63	50	19476	0.26	EXOSC10,FOXC1,FOXL1,PAPOLA,WDR61	ENSG00000038358,ENSG00000039123,ENSG00000074800,ENSG00000075914,ENSG00000077348,ENSG00000080802,ENSG00000083520,ENSG00000088038,ENSG00000088930,ENSG00000106355,ENSG00000107371,ENSG00000110063,ENSG00000110367,ENSG00000111596,ENSG00000111674,ENSG00000112941,ENSG00000113013,ENSG00000113300,ENSG00000120699,ENSG00000125107,ENSG00000128534,ENSG00000130332,ENSG00000130520,ENSG00000130713,ENSG00000138767,ENSG00000144381,ENSG00000144580,ENSG00000155508,ENSG00000164167,ENSG00000170860,ENSG00000172850,ENSG00000175324,ENSG00000178896,ENSG00000179151,ENSG00000182973,ENSG00000198677,ENSG00000198791,ENSG00000204351,ENSG00000204392,ENSG00000206353,ENSG00000218823,ENSG00000223493,ENSG00000223496,ENSG00000224979,ENSG00000225737,ENSG00000225998,ENSG00000228896,ENSG00000231502,ENSG00000232616,ENSG00000236826	901055.15654E-6	6.35387E-2	1.81613E-1
hsa00982	63	69	4	792	0.5	59	19467	0.3	FMO4,FOXC1,FOXL1,GSTA4	ENSG00000006534,ENSG00000007933,ENSG00000010932,ENSG00000021461,ENSG00000065621,ENSG00000069535,ENSG00000084207,ENSG00000094963,ENSG00000100197,ENSG00000100577,ENSG00000106258,ENSG00000108242,ENSG00000108602,ENSG00000109181,ENSG00000130649,ENSG00000132746,ENSG00000133433,ENSG00000134184,ENSG00000134201,ENSG00000134202,ENSG00000135226,ENSG00000138109,ENSG00000138115,ENSG00000138356,ENSG00000140505,ENSG00000143198,ENSG00000156096,ENSG00000160868,ENSG00000160870,ENSG00000165841,ENSG00000167165,ENSG00000168765,ENSG00000171234,ENSG00000172955,ENSG00000174156,ENSG00000182793,ENSG00000184254,ENSG00000184674,ENSG00000187758,ENSG00000189221,ENSG00000196616,ENSG00000196620,ENSG00000197408,ENSG00000197838,ENSG00000197888,ENSG00000197894,ENSG00000198077,ENSG00000198099,ENSG00000213366,ENSG00000213759,ENSG00000240224,ENSG00000241119,ENSG00000242366,ENSG00000242515,ENSG00000243135,ENSG00000243955,ENSG00000244067,ENSG00000244122,ENSG00000244474	510671.52869E-6	2.3303E-1	3.59423E-1
hsa00100	17	17	2	794	0.25	15	19511	0.08	FOXC1,FOXL1	ENSG00000052802,ENSG00000057252,ENSG00000079459,ENSG00000107798,ENSG00000109929,ENSG00000111012,ENSG00000116133,ENSG00000132196,ENSG00000147155,ENSG00000147383,ENSG00000149809,ENSG00000160285,ENSG00000167780,ENSG00000170835,ENSG00000172893	1.1867472063E0	1.41606E-1	2.78877E-1
hsa03440	21	28	2	794	0.25	19	19507	0.1	FOXC1,POLD3	ENSG00000020922,ENSG00000051180,ENSG00000062822,ENSG00000085999,ENSG00000100038,ENSG00000106028,ENSG00000106399,ENSG00000106628,ENSG00000108384,ENSG00000117748,ENSG00000127922,ENSG00000132383,ENSG00000139618,ENSG00000154920,ENSG00000172732,ENSG00000175482,ENSG00000182185,ENSG00000197299,ENSG00000204086	950153.39464E-6	1.97944E-1	3.34156E-1
hsa04610	66	81	2	794	0.25	64	19462	0.33	FOXC1,FOXL1	ENSG00000000971,ENSG00000009724,ENSG00000011422,ENSG00000021852,ENSG00000039537,ENSG00000057593,ENSG00000080618,ENSG00000085063,ENSG00000088926,ENSG00000104368,ENSG00000106366,ENSG00000106804,ENSG00000110799,ENSG00000113889,ENSG00000115718,ENSG00000117335,ENSG00000117525,ENSG00000122194,ENSG00000122861,ENSG00000123843,ENSG00000124491,ENSG00000125730,ENSG00000126218,ENSG00000127241,ENSG00000131187,ENSG00000143278,ENSG00000149131,ENSG00000159189,ENSG00000165471,ENSG00000166278,ENSG00000167711,ENSG00000168398,ENSG00000171560,ENSG00000171564,ENSG00000173369,ENSG00000173372,ENSG00000175899,ENSG00000176919,ENSG00000181104,ENSG00000182326,ENSG00000184500,ENSG00000196352,ENSG00000197249,ENSG00000197405,ENSG00000197766,ENSG00000198734,ENSG00000203710,ENSG00000204364,ENSG00000205403,ENSG00000206372,ENSG00000224389,ENSG00000226560,ENSG00000227746,ENSG00000228267,ENSG00000231543,ENSG00000235017,ENSG00000235696,ENSG00000236625,ENSG00000239754,ENSG00000241534,ENSG00000242335,ENSG00000243570,ENSG00000243649,ENSG00000244731	-266600.23866E-6	7.36386E-1	8.11699E-1
hsa03020	29	35	5	791	0.63	24	19502	0.12	FOXC1,FOXL1,POLR1D,POLR2A,POLR2J3	ENSG00000013503,ENSG00000066379,ENSG00000099817,ENSG00000100413,ENSG00000102978,ENSG00000105258,ENSG00000113356,ENSG00000121851,ENSG00000125630,ENSG00000132664,ENSG00000147669,ENSG00000161980,ENSG00000163882,ENSG00000168495,ENSG00000171453,ENSG00000177700,ENSG00000186141,ENSG00000206502,ENSG00000224859,ENSG00000233795,ENSG00000235176,ENSG00000235443,ENSG00000236808,ENSG00000236949	1.6363584177E0	4.94583E-3	6.42011E-2
